basin_id,date,twsa,sm,rain,rain_def,twsa_z,sm_z,rain_z,rain_def_z,asi,class
1050565160,2021-09-01,5.351219195828993,0.0412410178947537,0.084106485362464,,0.46875431885069146,0.8275286720077297,0.6429990036784947,-0.6429990036784947,0.6471129970790674,normal
1050565160,2021-10-01,4.648888935823507,0.0151378484166743,,,0.28601003622335625,-0.15052165110699964,,,0.06774419255817832,normal
1050565160,2021-11-01,2.905998914388596,0.0131687200422818,,,-0.16748485756489626,-0.22430221803954326,,,-0.19589353780221974,normal
1050565160,2021-12-01,2.7588064984613725,0.0135754204122024,,,-0.20578389434083505,-0.20906370730827897,,,-0.20742380082455703,normal
1050565160,2022-01-01,0.917401711455752,0.0123316905595825,,,-0.6849120424363685,-0.25566457641897633,,,-0.47028830942767236,normal
1050565160,2022-02-01,-1.002177231426083,0.0080898400365464,,,-1.1843808775976774,-0.41460095685139164,,,-0.7994909172245346,watch
1050565160,2022-03-01,-0.9567001222960204,0.0036660790757956,,,-1.1725478666095512,-0.580353274426391,,,-0.876450570517971,watch
1050565160,2022-04-01,-0.9573176426468932,0.0008468279793416791,,,-1.1727085436014941,-0.6859867856421022,,,-0.9293476646217982,watch
1050565160,2022-05-01,1.5287876961664213,0.0037260740861266,,,-0.5258311946547487,-0.578105342837517,,,-0.5519682687461328,watch
1050565160,2022-06-01,3.4229058097417897,0.0172349090552489,,,-0.03298719292532262,-0.07194763591426771,,,-0.05246741441979517,normal
1050565160,2022-07-01,6.336415610458363,0.0392385167511616,,,0.7250995488526857,0.7524976727195937,,,0.7387986107861396,normal
1050565160,2022-08-01,12.438710368246372,0.0834643408801824,,,2.312898824201874,2.409579262590441,,,2.3612390433961576,normal
1050565160,2022-09-01,9.857088495745662,0.0529364313969012,,,1.6411683521281024,1.2657399384342676,,,1.4534541452811849,normal
1050565160,2022-10-01,8.187316011030239,0.0200411109622361,,,1.2066984278679693,0.033196939887488265,,,0.6199476838777288,normal
1050565160,2022-11-01,7.608388192307085,0.013161688636923,,,1.056063100088209,-0.22456567525261845,,,0.4157487124177953,normal
1050565160,2022-12-01,5.66440079011029,0.0116431693788013,,,0.5502432550935548,-0.28146253033793983,,,0.13439036237780747,normal
1050565160,2023-01-01,4.384938811754121,0.0133735345310256,,,0.21733098475819607,-0.21662809719905785,,,0.000351443779569114,normal
1050565160,2023-02-01,3.4005089847723764,0.0088463818344218,,,-0.03881478137656414,-0.3862543627535674,,,-0.2125345720650658,normal
1050565160,2023-03-01,3.213310271060198,0.0030065365687264,,,-0.08752334000512826,-0.6050654367823315,,,-0.34629438839372984,normal
1050565160,2023-04-01,2.62708877959664,0.0026790066496585,,,-0.24005646013211476,-0.6173375382006329,,,-0.4286969991663739,normal
1050565160,2023-05-01,1.4788747435887155,,,,-0.5388183991538882,,,,-0.5388183991538882,watch
1050565160,2023-06-01,3.3781369899458378,,,,-0.04463590909714152,,,,-0.04463590909714152,normal
1050565160,2023-07-01,7.29968416765158,,,,0.9757392143860597,,,,0.9757392143860597,normal
1050565160,2023-08-01,11.424454942310778,,,,2.048992524319487,,,,2.048992524319487,normal
1050565160,2023-09-01,9.728488806022488,,,,1.6077070884138267,,,,1.6077070884138267,normal
1050565160,2023-10-01,7.686470008869701,,,,1.0763797607342462,,,,1.0763797607342462,normal
1050565160,2023-11-01,4.437392306067658,,,,0.230979230797815,,,,0.230979230797815,normal
1050565160,2023-12-01,,,,,,,,,,no-data
1050565160,2024-01-01,,,,,,,,,,no-data
1050565160,2024-02-01,,,,,,,,,,no-data
1050565160,2024-03-01,,,,,,,,,,no-data
1050565160,2024-04-01,,,,,,,,,,no-data
1050565160,2024-05-01,,,,,,,,,,no-data
1050565160,2024-06-01,,,,,,,,,,no-data
1050565160,2024-07-01,,,,,,,,,,no-data
1050565160,2024-08-01,,,,,,,,,,no-data
1050565160,2024-09-01,,,,,,,,,,no-data
1050565160,2024-10-01,,,,,,,,,,no-data
1050565160,2024-11-01,,,,,,,,,,no-data
1050565160,2024-12-01,,,,,,,,,,no-data
1050565160,2025-01-01,,,,,,,,,,no-data
1050565160,2025-02-01,,,,,,,,,,no-data
1050565160,2025-03-01,,,,,,,,,,no-data
1050565160,2025-04-01,,,,,,,,,,no-data
1050565160,2025-05-01,,,,,,,,,,no-data
1050565160,2025-06-01,,,,,,,,,,no-data
1050565160,2025-07-01,,,,,,,,,,no-data
1050565160,2025-08-01,,,,,,,,,,no-data
1050565160,2025-09-01,,,,,,,,,,no-data
1050565160,2025-10-01,,,,,,,,,,no-data
1050565160,2025-11-01,,,,,,,,,,no-data
1050565270,2019-01-01,2.1841365734400795,0.0223198565784145,0.00012914648347788843,,-0.7645109606676868,-0.6453662643431022,-0.5476517472004172,0.5476517472004172,-0.6734812394443991,watch
1050565270,2019-02-01,1.8351128163384651,0.0213067819140669,5.373551550288145e-05,,-0.8210608228124079,-0.6765895867829764,-0.5486727271181668,0.5486727271181668,-0.7087947092617871,watch
1050565270,2019-03-01,-0.3685526229158232,0.0227176683171575,0.0010144948414777,,-1.1781052195542472,-0.6331055646866374,-0.5356651235301031,0.5356651235301031,-0.8316173384023745,watch
1050565270,2019-04-01,-1.7699191749682743,0.0308249463706554,0.0005052704364756117,,-1.4051587759965878,-0.38323636384437193,-0.5425594507758096,0.5425594507758096,-0.8238699460915458,watch
1050565270,2019-05-01,-2.0520650621204943,0.0212594852185159,0.0001807702283973729,,-1.4508728877110886,-0.6780472878068988,-0.546952819600664,0.546952819600664,-0.9609586341273277,watch
1050565270,2019-06-01,0.9539067183533468,0.0202241285939209,0.0005745320371834001,,-0.9638364429477385,-0.7099573482078346,-0.5416217263931006,0.5416217263931006,-0.7778418617408495,watch
1050565270,2019-07-01,4.667407413826713,0.030877601941824,0.0139075962204263,,-0.36216406927546146,-0.3816135003628223,-0.36110699307644245,0.36110699307644245,-0.36973242647060206,normal
1050565270,2019-08-01,14.319503393385732,0.0919361068970156,0.1405461101210583,,1.201697089014597,1.5002313971604258,1.353436434466737,-1.353436434466737,1.3514586813633567,normal
1050565270,2019-09-01,13.214691496934906,0.0864674614900565,0.0798009316747881,,1.0226921955971195,1.3316857954788552,0.5310148562909811,-0.5310148562909811,1.0479541676885862,normal
1050565270,2019-10-01,7.3290556001093154,0.0459025743889296,0.0592477619182159,,0.06908404764916079,0.08146150869222599,0.2527479923181383,-0.2527479923181383,0.11076782100018238,normal
1050565270,2019-11-01,5.039368662024349,0.0315081375328481,0.00024213425036363748,,-0.30189780693438323,-0.36218016858461577,-0.5461220195753855,0.5461220195753855,-0.3748555941226767,normal
1050565270,2019-12-01,2.945651073999044,0.0285061307965428,1.3963149957353736e-05,,-0.6411281274031935,-0.4547030867790973,-0.5492112003349123,0.5492112003349123,-0.5481747257398989,watch
1050565270,2020-01-01,3.1110195186403065,0.026877741170252,0.0001179376890612221,,-0.6143346425550325,-0.5048906357808942,-0.5478035017038919,0.5478035017038919,-0.5572508116751491,watch
1050565270,2020-02-01,-1.051302386570916,0.0251124101131222,0.000444729200804606,,-1.288726357022536,-0.5592987685174716,-0.5433791111975712,0.5433791111975712,-0.8478858724555173,watch
1050565270,2020-03-01,-0.7096405715043704,0.0225611369393285,0.0004146401687653762,,-1.2333692985157616,-0.6379299175738554,-0.5437864829404557,0.5437864829404557,-0.8572769830239381,watch
1050565270,2020-04-01,-1.983705636150559,0.0202887152302897,0.0007655270723783496,,-1.4397970911894018,-0.7079667650419348,-0.5390358678560695,0.5390358678560695,-0.9669127160637486,watch
1050565270,2020-05-01,-0.4991616361084199,0.0186242991121462,0.0010199179575955,,-1.1992668784402614,-0.7592646633704703,-0.535591700620988,0.535591700620988,-0.8905309568484904,watch
1050565270,2020-06-01,2.5315024748800843,0.0176758006768997,0.0051371049412186,,-0.7082297092040793,-0.7884977234001466,-0.4798496071195096,0.4798496071195096,-0.6946608944655924,watch
1050565270,2020-07-01,8.098923979429255,0.0593920203925832,0.2504847343772653,,0.1938204010758056,0.49721104515762043,2.841882088523628,-2.841882088523628,0.844788996198096,normal
1050565270,2020-08-01,20.703991026985666,0.0961380559937092,0.1040138823661063,,2.2361306718255207,1.6297369668278816,0.8588310489367754,-0.8588310489367754,1.718113265248716,normal
1050565270,2020-09-01,20.148104600178712,0.1521950665693249,0.2287772539988239,,2.146064307675694,3.357434023929829,2.5479871535231826,-2.5479871535231826,2.710996763346846,normal
1050565270,2020-10-01,12.957317553785447,0.0569039947867081,0.0377046885044043,,0.9809917075684271,0.42052920869996013,-0.03892105679683669,0.03892105679683669,0.5528241551479876,normal
1050565270,2020-11-01,8.822165255724293,0.0370666557677133,0.000412810522880335,,0.311002093266315,-0.19086465429635427,-0.5438112542934218,0.5438112542934218,-0.060707275270700065,normal
1050565270,2020-12-01,7.147298132526555,0.0363750251786497,5.954390082481392e-05,,0.03963516479679305,-0.21218095570195677,-0.5485940880961853,0.5485940880961853,-0.17873713398130253,normal
1050565270,2021-01-01,5.086729687142138,0.0351625828224243,0.0001856270641182953,,-0.2942242334685406,-0.24954886150440353,-0.546887063492925,0.546887063492925,-0.3268866506877627,normal
1050565270,2021-02-01,4.626750700081451,0.0324629115505463,4.876636762562881e-05,,-0.3687513903697175,-0.3327536928657673,-0.5487400038065219,0.5487400038065219,-0.3903500340554983,normal
1050565270,2021-03-01,1.9345076141142816,0.026980724553703,0.0004222051320295328,,-0.8049565834941417,-0.5017166511767973,-0.5436840618234933,0.5436840618234933,-0.6314061062330744,watch
1050565270,2021-04-01,0.9451840752120092,0.0213962419203523,0.0002788290444684522,,-0.9652497114062424,-0.6738323974858568,-0.5456252132238295,0.5456252132238295,-0.7647578862016056,watch
1050565270,2021-05-01,2.0178732727818014,0.0195616045309302,0.0015143610046309,,-0.7914494327362647,-0.7303765760998436,-0.528897496381872,0.528897496381872,-0.7145099028108178,watch
1050565270,2021-06-01,2.233425481074638,0.0221198592468379,0.0117612057533278,,-0.7565250259704487,-0.6515302534257351,-0.3901667123905263,0.3901667123905263,-0.6412554542365787,watch
1050565270,2021-07-01,9.407701814308782,0.0308150785462861,0.0358660380451612,,0.4058724595233804,-0.3835404937105168,-0.06381432159713361,0.06381432159713361,-0.003830077994281287,normal
1050565270,2021-08-01,14.624657646703447,0.1767467226889426,0.2514164633070715,,1.2511390843139831,4.114124821196386,2.8544966531110214,-2.8544966531110214,2.7170048928263517,normal
1050565270,2021-09-01,10.302850472440868,0.0735342145657232,0.1120591629603559,,0.5509070945200575,0.9330785129909231,0.9677551237757687,-0.9677551237757687,0.7871452677595461,normal
1050565270,2021-10-01,8.927545710455012,0.0388971718791074,,,0.3280761464403951,-0.13444749494092875,,,0.09681432574973318,normal
1050565270,2021-11-01,5.996909464629558,0.0377669287253689,,,-0.1467542120257268,-0.16928199200868782,,,-0.15801810201720728,normal
1050565270,2021-12-01,5.722380668972783,0.0377972017327018,,,-0.19123418003153544,-0.16834896712666853,,,-0.179791573579102,normal
1050565270,2022-01-01,2.875204447620193,0.0367105598271916,,,-0.6525420983127005,-0.2018396581748685,,,-0.4271908782437845,normal
1050565270,2022-02-01,0.1111341955457223,0.0327393528655454,,,-1.100384941479472,-0.3242336729524491,,,-0.7123093072159605,watch
1050565270,2022-03-01,0.3285408044330849,0.0279250158509626,,,-1.0651600792407898,-0.47261325664023507,,,-0.7688866679405124,watch
1050565270,2022-04-01,-0.0900559806161456,0.0233388772617351,,,-1.1329823692915661,-0.613959683477999,,,-0.8734710263847826,watch
1050565270,2022-05-01,3.60243395193049,0.02371905388528,,,-0.5347142216150461,-0.6022425043610093,,,-0.5684783629880277,watch
1050565270,2022-06-01,6.178074379300938,0.0367937147637666,,,-0.11740133634986277,-0.19927679337474982,,,-0.15833906486230628,normal
1050565270,2022-07-01,10.976650329917124,0.0620566581994061,,,0.6600781416998677,0.5793361326322829,,,0.6197071371660753,normal
1050565270,2022-08-01,20.93274081088655,0.1030719501668382,,,2.273193388852728,1.8434420580227084,,,2.058317723437718,normal
1050565270,2022-09-01,17.357604529472848,0.0930804822530829,,,1.693939227068907,1.535501453743812,,,1.6147203404063597,normal
1050565270,2022-10-01,14.471228947627534,0.0419312208582626,,,1.2262801123808469,-0.04093702339484545,,,0.5926715444930007,normal
1050565270,2022-11-01,13.416298587509186,0.0370658153808427,,,1.0553571731162705,-0.1908905553194066,,,0.4322333088984319,normal
1050565270,2022-12-01,10.066404865281829,0.0358397100166094,,,0.5125974774309384,-0.22867955990118577,,,0.14195895876487633,normal
1050565270,2023-01-01,7.852433408782116,0.0369430174268727,,,0.15388326927187757,-0.19467523205321013,,,-0.02039598139066628,normal
1050565270,2023-02-01,6.7457762021891,0.0326720152414019,,,-0.025420606756473327,-0.32630904254262794,,,-0.17586482464955064,normal
1050565270,2023-03-01,6.761324680974884,0.0260072070467915,,,-0.02290139620416648,-0.5317208079175397,,,-0.2773111020608531,normal
1050565270,2023-04-01,5.39395877127909,0.0232945943374694,,,-0.24444606793886473,-0.6153244989961315,,,-0.4298852834674981,normal
1050565270,2023-05-01,3.607693043103868,,,,-0.5338621280975998,,,,-0.5338621280975998,watch
